name,method,config command,csr_time,best_time
vibrobox_1x1_0,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.1526185274124146,45.83769226074219
NACA0015_16x8_9,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.3144853115081787,42.56254577636719
nemspmm1_16x4_0,q_sa_searching,2 k 2 k0 128 k1 64 i 2 i0 1024 i1 4 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 0 k0 1 k1 1 1 j 2 j0 16 j1 8 6 i0 k0 i1 k1 j0 j1 i0 None j0 16 104 2,0.30595701932907104,0.20685558021068573
Trec6_16x16_9,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.24857226014137268,1.5817869901657104
crystk01_2x16_1,q_sa_searching,2 k 2 k0 256 k1 256 i 2 i0 256 i1 8 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 1 k0 1 k1 1 1 j 2 j0 16 j1 8 6 i0 k0 i1 k1 j0 j1 i0 j1 None 0 104 1,0.6823703646659851,0.4214261472225189
t2dal_a_8x4_3,q_sa_searching,2 k 2 k0 2048 k1 4 i 2 i0 2048 i1 8 1 A 4 i0 k0 i1 k1 A 4 i0 0 i1 1 k0 2 k1 0 1 j 2 j0 2 j1 64 6 i0 k0 i1 k1 j0 j1 i0 j1 None 0 104 4,0.8051974177360535,0.29085907340049744
EX1_8x8_4,q_sa_searching,2 k 2 k0 512 k1 8 i 2 i0 512 i1 8 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 0 k0 1 k1 0 1 j 2 j0 2 j1 64 6 i0 k0 j0 i1 k1 j1 i0 j1 i1 8 104 2,0.3178107738494873,0.1856500655412674
name,method,config command,csr_time,best_time
name,method,config command,csr_time,best_time
name,method,config command,csr_time,best_time
conf5_0-4x4-18,q_sa_searching,2 i 2 i0 2048 i1 1 k 2 k0 2048 k1 1 1 A 4 i0 k0 k1 i1 A 4 i0 1 i1 0 k0 1 k1 0 1 j 2 j0 4 j1 32 6 i0 k0 k1 i1 j0 j1 i0 j1 None 0 104 32,0.21726970374584198,0.060536421835422516
cca,q_sa_searching,2 i 2 i0 128 i1 256 k 2 k0 128 k1 256 1 A 4 i0 i1 k0 k1 A 4 i0 1 i1 1 k0 2 k1 3 1 j 2 j0 128 j1 1 6 i0 i1 k0 k1 j0 j1 i0 j1 j0 128 104 1,0.4106203615665436,0.3405546247959137
Trefethen_20000,q_sa_searching,2 i 2 i0 256 i1 64 k 2 k0 64 k1 256 1 A 4 i0 i1 k0 k1 A 4 i0 1 i1 0 k0 2 k1 3 1 j 2 j0 128 j1 1 6 i0 i1 k0 k1 j0 j1 i0 None j0 128 104 1,0.2592504024505615,0.2823692262172699
pf2177,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.37232062220573425,16.730674743652344
msc10848,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.37401705980300903,14.789761543273926
cfd1,q_sa_searching,2 i 2 i0 2048 i1 32 k 2 k0 256 k1 256 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 2 k0 1 k1 3 1 j 2 j0 4 j1 32 6 i0 k0 i1 j0 k1 j1 i0 j1 None 0 104 8,1.353385329246521,1.3503696918487549
net100,q_sa_searching,2 i 2 i0 4096 i1 4 k 2 k0 64 k1 256 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 1 k0 1 k1 1 1 j 2 j0 2 j1 64 6 i0 k0 i1 k1 j0 j1 i0 None j1 64 104 8,0.7761472463607788,0.7650586366653442
vanbody,q_sa_searching,2 i 2 i0 256 i1 128 k 2 k0 256 k1 128 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 1 k0 1 k1 1 1 j 2 j0 2 j1 64 6 i0 k0 i1 j0 k1 j1 i0 j1 j0 2 104 1,0.7749782800674438,0.806948721408844
net150,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.2877922058105469,65.96637725830078
Chevron3_4x16_1,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.8083069324493408,56.828365325927734
vibrobox_1x1_0,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.3152861595153809,62.626800537109375
NACA0015_16x8_9,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.3271262645721436,44.67561721801758
nemspmm1_16x4_0,q_sa_searching,2 i 2 i0 1024 i1 4 k 2 k0 32 k1 256 1 A 4 i0 k0 k1 i1 A 4 i0 1 i1 0 k0 2 k1 1 1 j 2 j0 8 j1 16 6 i0 k0 k1 j0 i1 j1 i0 None j1 16 104 1,0.4779011905193329,0.2239914983510971
Trec6_16x16_9,q_sa_searching,2 i 2 i0 32768 i1 1 k 2 k0 32 k1 256 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 2 k0 1 k1 1 1 j 2 j0 2 j1 64 6 i0 k0 j0 i1 k1 j1 i0 j1 j0 2 104 4,0.29600802063941956,0.05967960134148598
crystk01_2x16_1,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.6529538035392761,17.382099151611328
t2dal_a_8x4_3,q_sa_searching,2 i 2 i0 4096 i1 4 k 2 k0 256 k1 32 1 A 4 i0 k0 i1 k1 A 4 i0 0 i1 1 k0 1 k1 1 1 j 2 j0 4 j1 32 6 i0 k0 i1 j0 k1 j1 i0 None j1 32 104 4,1.8068909645080566,0.3477363586425781
